seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr10	94352921	94352937	17	*	X0349	3832	94352825	94415152	62328	+	0	inside	95	KIF11
chr10	94352962	94353074	113	*	X0350	3832	94352825	94415152	62328	+	0	inside	136	KIF11
chr10	95653768	95653915	148	*	X0353	159371	95653730	95714008	60279	+	0	inside	37	SLC35G1
chr10	96122549	96122567	19	*	X0354	64318	96092989	96122683	29695	-	0	inside	115	NOC3L
chr10	96122584	96122616	33	*	X0355	64318	96092989	96122683	29695	-	0	inside	66	NOC3L
chr10	96122650	96122733	84	*	X0356	64318	96092989	96122683	29695	-	0	overlapStart	0	NOC3L
chr10	97416310	97416568	259	*	X0357	5832	97365686	97416567	50882	-	0	overlapStart	0	ALDH18A1
chr10	977577	977591	15	*	X0358	23185	852854	977645	124792	-	0	inside	53	LARP4B
chr10	977615	977631	17	*	X0359	23185	852854	977645	124792	-	0	inside	13	LARP4B
chr10	97803306	97803417	112	*	X0360	54619	97803159	97820625	17467	+	0	inside	146	CCNJ
chr10	97889342	97890455	1114	*	X0361	9849	97889472	97923517	34046	+	0	overlapStart	0	ZNF518A
chr10	98346221	98346522	302	*	X0362	56889	98277867	98346809	68943	-	0	inside	286	TM9SF3
chr10	98346754	98346810	57	*	X0363	56889	98277867	98346809	68943	-	0	overlapStart	0	TM9SF3
chr10	98592031	98592124	94	*	X0364	84458	98592017	98742626	150610	+	0	inside	13	LCOR
chr10	99078741	99078785	45	*	X0366	10023	99079022	99081672	2651	+	236	upstream	236	FRAT1
chr10	99078801	99078865	65	*	X0367	10023	99079022	99081672	2651	+	156	upstream	156	FRAT1
chr10	99078891	99079209	319	*	X0368	10023	99079022	99081672	2651	+	0	overlapStart	0	FRAT1
chr10	99094340	99094371	32	*	X0369	23401	99092254	99094458	2205	-	0	inside	86	FRAT2
chr10	99094392	99094632	241	*	X0370	23401	99092254	99094458	2205	-	0	overlapStart	0	FRAT2
chr10	99094665	99094778	114	*	X0371	23401	99092254	99094458	2205	-	206	upstream	206	FRAT2
chr10	99094791	99094806	16	*	X0372	23401	99092254	99094458	2205	-	332	upstream	332	FRAT2
chr10	99160859	99160874	16	*	X0373	23223	99116458	99161127	44670	-	0	inside	252	RRP12
chr10	99205969	99205979	11	*	X0374	51013	99195666	99205768	10103	-	200	upstream	200	EXOSC1
chr10	99205969	99205979	11	*	X0374	84287	99205930	99217127	11198	+	0	inside	38	ZDHHC16
chr10	99206008	99206034	27	*	X0375	51013	99195666	99205768	10103	-	239	upstream	239	EXOSC1
chr10	99206008	99206034	27	*	X0375	84287	99205930	99217127	11198	+	0	inside	77	ZDHHC16
chr10	99258020	99258031	12	*	X0376	80019	99258768	99330960	72193	+	736	upstream	736	UBTD1
chr10	99258059	99258185	127	*	X0377	80019	99258768	99330960	72193	+	582	upstream	582	UBTD1
chr10	99473698	99474052	355	*	X0380	83742	99473465	99477909	4445	+	0	inside	232	MARVELD1
chr10	99496823	99496841	19	*	X0383	118813	99496878	99520664	23787	+	36	upstream	36	ZFYVE27
chr10	99496859	99496869	11	*	X0384	118813	99496878	99520664	23787	+	8	upstream	8	ZFYVE27
chr10	99496928	99497062	135	*	X0385	118813	99496878	99520664	23787	+	0	inside	49	ZFYVE27
chr10	99894396	99894517	122	*	X0386	27291	99894381	100004654	110274	+	0	inside	14	R3HCC1L
chr1	10003197	10003366	170	*	X0387	64802	10003486	10045556	42071	+	119	upstream	119	NMNAT1
chr1	10003197	10003366	170	*	X0387	84328	9989776	10003427	13652	-	0	inside	60	LZIC
chr1	10003542	10003673	132	*	X0388	64802	10003486	10045556	42071	+	0	inside	55	NMNAT1
chr1	10003542	10003673	132	*	X0388	84328	9989776	10003427	13652	-	114	upstream	114	LZIC
chr1	100315556	100315876	321	*	X0389	178	100315640	100389579	73940	+	0	overlapStart	0	AGL
chr1	100435313	100435709	397	*	X0390	23443	100435345	100492534	57190	+	0	overlapStart	0	SLC35A3
chr1	100503449	100503832	384	*	X0391	64645	100503789	100548929	45141	+	0	overlapStart	0	MFSD14A
chr1	100598502	100598561	60	*	X0392	163786	100549102	100598511	49410	-	0	overlapStart	0	SASS6
chr1	100598502	100598561	60	*	X0392	54482	100598706	100616054	17349	+	144	upstream	144	TRMT13
chr1	100731599	100731609	11	*	X0393	8634	100731714	100758325	26612	+	104	upstream	104	RTCA
chr1	100731639	100731752	114	*	X0394	8634	100731714	100758325	26612	+	0	overlapStart	0	RTCA
chr1	100731873	100731897	25	*	X0395	8634	100731714	100758325	26612	+	0	inside	158	RTCA
chr1	101361625	101361751	127	*	X0396	148867	101361632	101447311	85680	+	0	overlapStart	0	SLC30A7
chr1	101361625	101361751	127	*	X0396	2135	101337928	101360735	22808	-	889	upstream	889	EXTL2
chr1	101491396	101491560	165	*	X0398	51611	101455180	101491644	36465	-	0	inside	83	DPH5
chr1	10458717	10458930	214	*	X0399	5226	10459085	10480201	21117	+	154	upstream	154	PGD
chr1	10459064	10459216	153	*	X0400	5226	10459085	10480201	21117	+	0	overlapStart	0	PGD
chr1	10490415	10490724	310	*	X0401	100526739	10490159	10512060	21902	+	0	inside	255	CENPS-CORT
chr1	10490415	10490724	310	*	X0401	378708	10490159	10502872	12714	+	0	inside	255	CENPS
chr1	10532482	10532499	18	*	X0403	1676	10520603	10532613	12011	-	0	inside	113	DFFA
chr1	10532513	10532523	11	*	X0404	1676	10520603	10532613	12011	-	0	inside	89	DFFA
chr1	10534923	10535117	195	*	X0405	5195	10535003	10690815	155813	+	0	overlapStart	0	PEX14
chr1	10535134	10535153	20	*	X0406	5195	10535003	10690815	155813	+	0	inside	130	PEX14
chr1	107599301	107599350	50	*	X0407	55170	107599267	107601916	2650	+	0	inside	33	PRMT6
chr1	108742727	108742763	37	*	X0409	29957	108677344	108742980	65637	-	0	inside	216	SLC25A24
chr1	109235030	109235108	79	*	X0410	55119	109234932	109244422	9491	+	0	inside	97	PRPF38B
chr1	109289273	109289730	458	*	X0411	6814	109289285	109352148	62864	+	0	overlapStart	0	STXBP3
chr1	109505712	109506112	401	*	X0414	23155	109472130	109506121	33992	-	0	inside	8	CLCC1
chr1	109505712	109506112	401	*	X0414	254268	109358520	109506121	147602	-	0	inside	8	AKNAD1
chr1	109618609	109618642	34	*	X0415	6884	109606998	109618624	11627	-	0	overlapStart	0	TAF13
chr1	109633162	109633540	379	*	X0416	56900	109633403	109639554	6152	+	0	overlapStart	0	TMEM167B
chr1	109642777	109643115	339	*	X0417	677766	109642815	109643234	420	+	0	overlapStart	0	SCARNA2
chr1	109756569	109756606	38	*	X0419	6301	109756515	109780804	24290	+	0	inside	53	SARS1
chr1	109968853	109969083	231	*	X0421	5686	109941653	109969108	27456	-	0	inside	24	PSMA5
chr1	110026571	110026990	420	*	X0422	127002	110026561	110035420	8860	+	0	inside	9	ATXN7L2
chr1	110052476	110052534	59	*	X0423	57463	110049446	110052336	2891	-	139	upstream	139	AMIGO1
chr11	100557926	100558265	340	*	X0424	143872	100558407	100861656	303250	+	141	upstream	141	ARHGAP42
chr11	100558290	100558304	15	*	X0425	143872	100558407	100861656	303250	+	102	upstream	102	ARHGAP42
chr11	101785981	101785981	1	*	X0427	57562	101785746	101871793	86048	+	0	inside	234	CEP126
chr11	102217487	102217521	35	*	X0428	329	102217913	102249401	31489	+	391	upstream	391	BIRC2
chr11	102217544	102217631	88	*	X0429	329	102217913	102249401	31489	+	281	upstream	281	BIRC2
chr11	102217744	102217809	66	*	X0430	329	102217913	102249401	31489	+	103	upstream	103	BIRC2
chr11	102217876	102218141	266	*	X0431	329	102217913	102249401	31489	+	0	overlapStart	0	BIRC2
chr11	102962766	102962777	12	*	X0433	84259	102921413	102962944	41532	-	0	inside	166	DCUN1D5
chr11	10315588	10315638	51	*	X0434	81846	9800214	10315754	515541	-	0	inside	115	SBF2
chr11	10562574	10562760	187	*	X0435	100129827	10562783	10621479	58697	+	22	upstream	22	IRAG1-AS1
chr11	10562574	10562760	187	*	X0435	50862	10533225	10562774	29550	-	0	inside	13	RNF141
chr11	105948421	105948547	127	*	X0437	143879	105921825	105948465	26641	-	0	overlapStart	0	KBTBD3
chr11	105948421	105948547	127	*	X0437	60496	105948292	105969419	21128	+	0	inside	128	AASDHPPT
chr1	11072454	11072512	59	*	X0438	23435	11072679	11085549	12871	+	166	upstream	166	TARDBP
chr1	11072615	11072842	228	*	X0439	23435	11072679	11085549	12871	+	0	overlapStart	0	TARDBP
chr11	107328455	107328535	81	*	X0440	143884	107197072	107328572	131501	-	0	inside	36	CWF19L2
chr11	10772870	10772912	43	*	X0441	9646	10772811	10801290	28480	+	0	inside	58	CTR9
chr11	107799314	107799357	44	*	X0443	54734	107799277	107834208	34932	+	0	inside	36	RAB39A
chr11	107992365	107992405	41	*	X0444	38	107992258	108018891	26634	+	0	inside	106	ACAT1
chr11	108093713	108093927	215	*	X0445	472	108093559	108239826	146268	+	0	inside	153	ATM
chr11	108093713	108093927	215	*	X0445	4863	108028119	108093365	65247	-	347	upstream	347	NPAT
chr11	10830235	10830624	390	*	X0449	1982	10818593	10830582	11990	-	0	overlapStart	0	EIF4G2
chr11	10830669	10830824	156	*	X0450	1982	10818593	10830582	11990	-	86	upstream	86	EIF4G2
chr11	108369156	108369255	100	*	X0451	143888	108342833	108369159	26327	-	0	overlapStart	0	POGLUT3
chr11	108535837	108535925	89	*	X0452	1662	108535816	108811648	275833	+	0	inside	20	DDX10
chr11	10879291	10879306	16	*	X0453	729013	10879764	10900823	21060	+	457	upstream	457	ZBED5-AS1
chr11	10879331	10879405	75	*	X0454	58486	10833621	10879620	46000	-	0	inside	214	ZBED5
chr11	10879331	10879405	75	*	X0454	729013	10879764	10900823	21060	+	358	upstream	358	ZBED5-AS1
chr11	10879828	10879867	40	*	X0455	58486	10833621	10879620	46000	-	207	upstream	207	ZBED5
chr11	10879828	10879867	40	*	X0455	729013	10879764	10900823	21060	+	0	inside	63	ZBED5-AS1
chr1	110880900	110880911	12	*	X0456	64783	110881945	110889303	7359	+	1033	upstream	1033	RBM15
chr1	110950041	110950061	21	*	X0457	101410535	110950431	110958896	8466	+	369	upstream	369	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X0458	101410535	110950431	110958896	8466	+	0	overlapStart	0	LAMTOR5-AS1
chr1	110950077	110950432	356	*	X0458	10542	110943877	110950546	6670	-	0	inside	113	LAMTOR5
chr11	110300749	110300757	9	*	X0463	2230	110300661	110335608	34948	+	0	inside	87	FDX1
chr11	111749778	111749790	13	*	X0467	64776	111749948	111754797	4850	+	157	upstream	157	C11orf1
chr11	111944756	111945196	441	*	X0470	120379	111934734	111944895	10162	-	0	overlapStart	0	PIH1D2
chr11	111944756	111945196	441	*	X0470	55216	111944968	111955874	10907	+	0	overlapStart	0	NKAPD1
chr11	111957335	111957609	275	*	X0471	26521	111955539	111957522	1984	-	0	overlapStart	0	TIMM8B
chr11	111957335	111957609	275	*	X0471	6392	111957548	111966525	8978	+	0	overlapStart	0	SDHD
chr11	111957646	111957664	19	*	X0472	26521	111955539	111957522	1984	-	123	upstream	123	TIMM8B
chr11	111957646	111957664	19	*	X0472	6392	111957548	111966525	8978	+	0	inside	97	SDHD
chr11	113644431	113644466	36	*	X0473	9183	113603905	113644485	40581	-	0	inside	18	ZW10
chr11	113746516	113746588	73	*	X0474	57646	113668597	113746256	77660	-	259	upstream	259	USP28
chr11	114271054	114271130	77	*	X0475	10179	114271384	114279635	8252	+	253	upstream	253	RBM7
chr11	114271054	114271130	77	*	X0475	54494	114262170	114271272	9103	-	0	inside	141	C11orf71
chr11	114271409	114271432	24	*	X0476	10179	114271384	114279635	8252	+	0	inside	24	RBM7
chr11	114271409	114271432	24	*	X0476	54494	114262170	114271272	9103	-	136	upstream	136	C11orf71
chr11	114310130	114310360	231	*	X0477	25996	114310108	114321000	10893	+	0	inside	21	REXO2
chr1	111506412	111506548	137	*	X0478	55791	111489812	111506566	16755	-	0	inside	17	LRIF1
chr1	11159788	11159965	178	*	X0479	5394	11126676	11159938	33263	-	0	overlapStart	0	EXOSC10
chr11	116643548	116643804	257	*	X0480	84811	116618886	116643714	24829	-	0	overlapStart	0	BUD13
chr11	116643830	116643843	14	*	X0481	84811	116618886	116643714	24829	-	115	upstream	115	BUD13
chr1	111682841	111682900	60	*	X0482	128338	111659954	111682838	22885	-	2	upstream	2	DRAM2
chr11	118230282	118230311	30	*	X0484	9354	118230296	118269926	39631	+	0	overlapStart	0	UBE4A
chr11	118230329	118230342	14	*	X0485	9354	118230296	118269926	39631	+	0	inside	32	UBE4A
chr11	118306713	118306870	158	*	X0486	4297	118307205	118397539	90335	+	334	upstream	334	KMT2A
chr11	118307330	118307338	9	*	X0487	4297	118307205	118397539	90335	+	0	inside	124	KMT2A
chr11	118307356	118307417	62	*	X0488	4297	118307205	118397539	90335	+	0	inside	150	KMT2A
chr11	118661804	118662047	244	*	X0490	1656	118618473	118661972	43500	-	0	overlapStart	0	DDX6
chr11	118662060	118662080	21	*	X0491	1656	118618473	118661972	43500	-	87	upstream	87	DDX6
chr11	118662366	118662588	223	*	X0492	1656	118618473	118661972	43500	-	393	upstream	393	DDX6
chr11	118781611	118781683	73	*	X0493	283149	118766851	118781613	14763	-	0	overlapStart	0	BCL9L
chr11	118889034	118889198	165	*	X0494	100500840	118889654	118889722	69	+	455	upstream	455	NA
chr11	118889034	118889198	165	*	X0494	51399	118889241	118894385	5145	+	42	upstream	42	TRAPPC4
chr11	118889034	118889198	165	*	X0494	6230	118886422	118889057	2636	-	0	overlapStart	0	RPS25
chr1	111889284	111889337	54	*	X0495	128344	111889195	111895639	6445	+	0	inside	88	PIFO
chr11	118927743	118927884	142	*	X0496	10525	118914896	118927925	13030	-	0	inside	40	HYOU1
chr11	118965592	118966204	613	*	X0498	3014	118964585	118966177	1593	-	0	overlapStart	0	H2AX
chr11	118972456	118972651	196	*	X0499	1798	118967213	118972852	5640	-	0	inside	200	DPAGT1
chr11	118972737	118972981	245	*	X0500	1798	118967213	118972852	5640	-	0	overlapStart	0	DPAGT1
chr11	118973019	118973031	13	*	X0501	1798	118967213	118972852	5640	-	166	upstream	166	DPAGT1
chr11	119039457	119039477	21	*	X0502	79671	119039437	119054725	15289	+	0	inside	19	NLRX1
chr11	120207134	120207257	124	*	X0503	23365	120207618	120360645	153028	+	360	upstream	360	ARHGEF12
chr11	120894766	120894924	159	*	X0504	219899	120894803	120960354	65552	+	0	overlapStart	0	TBCEL
chr11	121163543	121163546	4	*	X0505	6309	121163388	121184119	20732	+	0	inside	154	SC5D
chr11	122933015	122933070	56	*	X0510	3312	122928200	122933186	4987	-	0	inside	115	HSPA8
chr1	112298389	112298656	268	*	X0511	11218	112298190	112310199	12010	+	0	inside	198	DDX20
chr1	112298389	112298656	268	*	X0511	55924	112264686	112298419	33734	-	0	overlapStart	0	INKA2
chr11	124492667	124493020	354	*	X0512	84897	124492742	124505822	13081	+	0	overlapStart	0	TBRG1
chr11	124670276	124670448	173	*	X0513	79684	124636394	124670299	33906	-	0	overlapStart	0	MSANTD2
chr11	125439318	125439390	73	*	X0516	9538	125439298	125454575	15278	+	0	inside	19	EI24
chr11	125439434	125439509	76	*	X0517	9538	125439298	125454575	15278	+	0	inside	135	EI24
chr11	125933048	125933074	27	*	X0521	50937	125826713	125933187	106475	-	0	inside	112	CDON
chr11	126081483	126081788	306	*	X0522	79607	126081619	126132879	51261	+	0	overlapStart	0	FAM118B
chr11	126081483	126081788	306	*	X0522	84881	126071989	126081587	9599	-	0	overlapStart	0	RPUSD4
chr11	126081813	126081824	12	*	X0523	79607	126081619	126132879	51261	+	0	inside	193	FAM118B
chr11	126081813	126081824	12	*	X0523	84881	126071989	126081587	9599	-	225	upstream	225	RPUSD4
chr11	126153083	126153216	134	*	X0524	114609	126152982	126164828	11847	+	0	inside	100	TIRAP
chr11	126173633	126174063	431	*	X0525	28960	126173647	126215644	41998	+	0	overlapStart	0	DCPS
chr11	129765246	129765390	145	*	X0527	4798	129733670	129765490	31821	-	0	inside	99	NFRKB
chr11	129765905	129765918	14	*	X0528	4798	129733670	129765490	31821	-	414	upstream	414	NFRKB
chr11	129872143	129872248	106	*	X0529	440072	129872519	129875381	2863	+	270	upstream	270	LINC00167
chr11	129872355	129872459	105	*	X0530	440072	129872519	129875381	2863	+	59	upstream	59	LINC00167
chr11	129872355	129872459	105	*	X0530	56980	129769601	129872730	103130	-	0	inside	270	PRDM10
chr11	129939781	129939958	178	*	X0531	334	129939716	130014706	74991	+	0	inside	64	APLP2
chr11	130184438	130184457	20	*	X0534	29068	130096574	130184607	88034	-	0	inside	149	ZBTB44
chr11	130184544	130184565	22	*	X0535	29068	130096574	130184607	88034	-	0	inside	41	ZBTB44
chr11	130184617	130184637	21	*	X0536	29068	130096574	130184607	88034	-	9	upstream	9	ZBTB44
chr11	130184655	130184701	47	*	X0537	29068	130096574	130184607	88034	-	47	upstream	47	ZBTB44
chr11	130786312	130786350	39	*	X0538	399979	130745766	130786382	40617	-	0	inside	31	SNX19
chr1	11322934	11323036	103	*	X0539	2475	11166588	11322608	156021	-	325	upstream	325	MTOR
chr1	11333284	11333517	234	*	X0540	29914	11333255	11348491	15237	+	0	inside	28	UBIAD1
chr11	134094604	134094745	142	*	X0541	112936	134094561	134117686	23126	+	0	inside	42	VPS26B
chr11	134094604	134094745	142	*	X0541	23310	134022337	134094426	72090	-	177	upstream	177	NCAPD3
chr1	113498507	113499122	616	*	X0542	6566	113454470	113498975	44506	-	0	overlapStart	0	SLC16A1
chr1	114354694	114354994	301	*	X0546	54665	114304454	114355070	50617	-	0	inside	75	RSBN1
chr1	114447988	114448036	49	*	X0547	10717	114437371	114447741	10371	-	246	upstream	246	AP4B1
chr1	114447988	114448036	49	*	X0547	64858	114447915	114456708	8794	+	0	inside	72	DCLRE1B
chr1	114472062	114472190	129	*	X0548	204851	114471996	114520491	48496	+	0	inside	65	HIPK1
chr11	14521302	14521472	171	*	X0549	1315	14479049	14521441	42393	-	0	overlapStart	0	COPB1
chr1	115053696	115053737	42	*	X0553	51592	114935399	115053781	118383	-	0	inside	43	TRIM33
chr1	115053790	115053803	14	*	X0554	51592	114935399	115053781	118383	-	8	upstream	8	TRIM33
chr1	115053881	115054067	187	*	X0555	51592	114935399	115053781	118383	-	99	upstream	99	TRIM33
chr1	115259300	115259428	129	*	X0556	4893	115247085	115259515	12431	-	0	inside	86	NRAS
chr1	115259547	115259560	14	*	X0557	4893	115247085	115259515	12431	-	31	upstream	31	NRAS
chr1	115300517	115300651	135	*	X0559	7812	115259534	115300671	41138	-	0	inside	19	CSDE1
chr1	115300694	115300713	20	*	X0560	7812	115259534	115300671	41138	-	22	upstream	22	CSDE1
chr1	115323162	115323173	12	*	X0561	80143	115312105	115323308	11204	-	0	inside	134	SIKE1
chr1	11538889	11538917	29	*	X0562	57540	11539295	11597640	58346	+	377	upstream	377	DISP3
chr1	11539077	11539309	233	*	X0563	57540	11539295	11597640	58346	+	0	overlapStart	0	DISP3
chr1	1167214	1167350	137	*	X0564	126792	1167629	1170420	2792	+	278	upstream	278	B3GALT6
chr1	1167214	1167350	137	*	X0564	51150	1152288	1167447	15160	-	0	inside	96	SDF4
chr11	16760417	16760442	26	*	X0565	10944	16760148	16779901	19754	+	0	inside	268	C11orf58
chr11	16760417	16760442	26	*	X0565	55553	15987995	16760190	772196	-	226	upstream	226	SOX6
chr1	1167881	1168111	231	*	X0566	126792	1167629	1170420	2792	+	0	inside	251	B3GALT6
chr1	1167881	1168111	231	*	X0566	51150	1152288	1167447	15160	-	433	upstream	433	SDF4
chr1	116961085	116961374	290	*	X0567	84852	116935487	116961244	25758	-	0	overlapStart	0	ATP1A1-AS1
chr11	17099083	17099129	47	*	X0568	6207	17095939	17099220	3282	-	0	inside	90	RPS13
chr11	17099147	17099200	54	*	X0569	6207	17095939	17099220	3282	-	0	inside	19	RPS13
chr11	17099289	17099305	17	*	X0570	6207	17095939	17099220	3282	-	68	upstream	68	RPS13
chr1	117452549	117452565	17	*	X0571	5738	117452689	117532972	80284	+	123	upstream	123	PTGFRN
chr11	1785022	1785149	128	*	X0572	1509	1773982	1785222	11241	-	0	inside	72	CTSD
chr1	117909282	117909506	225	*	X0573	10905	117910085	118068320	158236	+	578	upstream	578	MAN1A2
chr1	117909949	117910196	248	*	X0574	10905	117910085	118068320	158236	+	0	overlapStart	0	MAN1A2
chr11	18127450	18127651	202	*	X0575	113174	18101890	18127638	25749	-	0	overlapStart	0	SAAL1
chr11	18343610	18343623	14	*	X0576	11234	18300217	18343721	43505	-	0	inside	97	HPS5
chr11	18343610	18343623	14	*	X0576	2965	18343816	18388590	44775	+	192	upstream	192	GTF2H1
chr11	18343692	18343736	45	*	X0577	11234	18300217	18343721	43505	-	0	overlapStart	0	HPS5
chr11	18343692	18343736	45	*	X0577	2965	18343816	18388590	44775	+	79	upstream	79	GTF2H1
chr11	18343768	18343778	11	*	X0578	11234	18300217	18343721	43505	-	46	upstream	46	HPS5
chr11	18343768	18343778	11	*	X0578	2965	18343816	18388590	44775	+	37	upstream	37	GTF2H1
chr11	18343991	18344151	161	*	X0579	11234	18300217	18343721	43505	-	269	upstream	269	HPS5
chr11	18343991	18344151	161	*	X0579	2965	18343816	18388590	44775	+	0	inside	174	GTF2H1
chr11	18415935	18416010	76	*	X0580	3939	18415936	18429765	13830	+	0	overlapStart	0	LDHA
chr11	18416135	18416358	224	*	X0581	3939	18415936	18429765	13830	+	0	inside	198	LDHA
chr11	18548222	18548275	54	*	X0583	7251	18501858	18548503	46646	-	0	inside	227	TSG101
chr11	18548323	18548490	168	*	X0584	7251	18501858	18548503	46646	-	0	inside	12	TSG101
chr11	18610189	18610447	259	*	X0585	55293	18552950	18610293	57344	-	0	overlapStart	0	UEVLD
chr1	11994780	11994815	36	*	X0591	5351	11994724	12035599	40876	+	0	inside	55	PLOD1
chr1	120190666	120190825	160	*	X0592	90874	120162000	120190390	28391	-	275	upstream	275	ZNF697
chr11	20408860	20408994	135	*	X0593	10196	20409076	20530879	121804	+	81	upstream	81	PRMT3
chr11	20409011	20409029	19	*	X0594	10196	20409076	20530879	121804	+	46	upstream	46	PRMT3
